"lfdn","tester","dispcode","loop","loopnumber","le_nr","le_text","L1_MFN","L2_MFN","L3_MFN","L4_MFN","L2_AssoziationSkala","L1_AssoziationSkala","L3_AssoziationSkala","L4_AssoziationSkala","duration","lastaccs","frstmail","Liste","MFN","Assoziation"
795,0,31,7579884,10,5,"Fuchs",3,-77,-77,-77,-77,-77,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"n",NA
795,0,31,7579884,11,9,"Wunderkind",3,-77,-77,-77,-77,-77,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"n",NA
795,0,31,7579884,12,24,"Aushilfskraft",3,-77,-77,-77,-77,-77,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"n",NA
795,0,31,7579884,13,14,"Geizhals",1,-77,-77,-77,-77,2,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"m",2
795,0,31,7579884,14,26,"Nerd",1,-77,-77,-77,-77,5,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"m",5
795,0,31,7579884,15,21,"Insasse",1,-77,-77,-77,-77,4,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"m",4
795,0,31,7579884,16,3,"Fachkraft",3,-77,-77,-77,-77,-77,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"n",NA
795,0,31,7579884,17,19,"Geisel",2,-77,-77,-77,-77,2,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"w",2
795,0,31,7579884,18,25,"Clown",1,-77,-77,-77,-77,3,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"m",3
795,0,31,7579884,19,18,"Majestät",2,-77,-77,-77,-77,1,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"w",1
795,0,31,7579884,20,23,"Ekel",3,-77,-77,-77,-77,-77,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"n",NA
795,0,31,7579884,21,6,"Star",3,-77,-77,-77,-77,-77,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"n",NA
795,0,31,7579884,22,12,"Klatschbase",2,-77,-77,-77,-77,3,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"w",3
795,0,31,7579884,23,10,"Wesen",3,-77,-77,-77,-77,-77,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"n",NA
795,0,31,7579884,24,27,"Hippie",3,-77,-77,-77,-77,-77,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"n",NA
795,0,31,7579884,25,20,"Flüchtling",1,-77,-77,-77,-77,2,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"m",2
795,0,31,7579884,26,4,"Assistenz",2,-77,-77,-77,-77,4,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"w",4
795,0,31,7579884,27,13,"Gast",3,-77,-77,-77,-77,-77,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"n",NA
795,0,31,7579884,28,7,"Babysitter",2,-77,-77,-77,-77,3,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"w",3
795,0,31,7579884,29,29,"Model",2,-77,-77,-77,-77,4,-77,-77,425,"2025-04-08 11:28:08","0000-00-00 00:00:00",1,"w",4
800,0,31,7579893,1,21,"Feigling",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,2,18,"Unikum",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,3,15,"Portier",-77,-77,1,-77,-77,-77,4,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"m",4
800,0,31,7579893,4,5,"Spaßvogel",-77,-77,1,-77,-77,-77,4,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"m",4
800,0,31,7579893,5,10,"Opfer",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,6,4,"Racker",-77,-77,1,-77,-77,-77,4,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"m",4
800,0,31,7579893,7,17,"Tier",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,8,1,"Lehrkraft",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,9,16,"Popstar",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,10,20,"Aushilfe",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,11,3,"Diva",-77,-77,2,-77,-77,-77,4,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"w",4
800,0,31,7579893,12,27,"Azubi",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,13,22,"Rotschopf",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,14,12,"Unschuldslamm",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,15,9,"Nesthäkchen",-77,-77,2,-77,-77,-77,4,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"w",4
800,0,31,7579893,16,19,"Memme",-77,-77,1,-77,-77,-77,4,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"m",4
800,0,31,7579893,17,25,"Schnapsdrossel",-77,-77,2,-77,-77,-77,4,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"w",4
800,0,31,7579893,18,29,"Ausnahmetalent",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,19,14,"Ahne",-77,-77,1,-77,-77,-77,4,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"m",4
800,0,31,7579893,20,24,"Idol",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,21,26,"Barkeeper",-77,-77,1,-77,-77,-77,4,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"m",4
800,0,31,7579893,22,28,"Laie",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,23,11,"Kind",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,24,2,"Berühmtheit",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,25,13,"Koryphäe",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,26,8,"Balg",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,27,23,"Aushängeschild",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
800,0,31,7579893,28,7,"Trotzkopf",-77,-77,2,-77,-77,-77,4,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"w",4
800,0,31,7579893,29,6,"Vormund",-77,-77,3,-77,-77,-77,-77,-77,194,"2025-04-08 11:32:03","0000-00-00 00:00:00",3,"n",NA
799,0,31,7579900,1,11,"Newbie",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,2,8,"Vertretung",-77,-77,-77,2,-77,-77,-77,5,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"w",5
799,0,31,7579900,3,20,"Genie",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,4,13,"Schlitzohr",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,5,14,"Individuum",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,6,27,"Glückskind",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,7,2,"Boss",-77,-77,-77,1,-77,-77,-77,1,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"m",1
799,0,31,7579900,8,15,"Nachwuchstalent",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,9,23,"Legende",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,10,3,"Junkie",-77,-77,-77,1,-77,-77,-77,2,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"m",2
799,0,31,7579900,11,24,"Beirat",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,12,10,"Mensch",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,13,28,"Gör",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,14,21,"Lebewesen",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,15,19,"Oberhaupt",-77,-77,-77,1,-77,-77,-77,2,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"m",2
799,0,31,7579900,16,29,"Tennis-Ass",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,17,5,"Ferkel",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,18,9,"Kauz",-77,-77,-77,1,-77,-77,-77,3,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"m",3
799,0,31,7579900,19,26,"Snob",-77,-77,-77,1,-77,-77,-77,2,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"m",2
799,0,31,7579900,20,1,"Kultfigur",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,21,16,"Bedienung",-77,-77,-77,2,-77,-77,-77,1,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"w",1
799,0,31,7579900,22,18,"Superstar",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,23,6,"Scheusal",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,24,22,"Hilfskraft",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,25,4,"Schatz",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,26,7,"Ikone",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,27,17,"Lehrling",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
799,0,31,7579900,28,25,"Blödian",-77,-77,-77,1,-77,-77,-77,3,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"m",3
799,0,31,7579900,29,12,"Monster",-77,-77,-77,3,-77,-77,-77,-77,400,"2025-04-08 11:32:23","0000-00-00 00:00:00",4,"n",NA
793,0,31,7579889,1,3,"Vorstand",-77,1,-77,-77,4,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"m",4
793,0,31,7579889,2,17,"Waise",-77,2,-77,-77,4,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"w",4
793,0,31,7579889,3,14,"Vorbild",-77,3,-77,-77,-77,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"n",NA
793,0,31,7579889,4,11,"Gangster",-77,1,-77,-77,5,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"m",5
793,0,31,7579889,5,18,"Bankier",-77,1,-77,-77,4,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"m",4
793,0,31,7579889,6,19,"Filmstar",-77,1,-77,-77,4,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"m",4
793,0,31,7579889,7,20,"Fan",-77,1,-77,-77,4,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"m",4
793,0,31,7579889,8,16,"Person",-77,2,-77,-77,4,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"w",4
793,0,31,7579889,9,21,"Teenager",-77,1,-77,-77,4,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"m",4
793,0,31,7579889,10,5,"Mündel",-77,3,-77,-77,-77,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"n",NA
793,0,31,7579889,11,25,"Klatschtante",-77,2,-77,-77,4,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"w",4
793,0,31,7579889,12,27,"Urahne",-77,1,-77,-77,4,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"m",4
793,0,31,7579889,13,22,"Patenkind",-77,3,-77,-77,-77,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"n",NA
793,0,31,7579889,14,7,"Talent",-77,3,-77,-77,-77,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"n",NA
793,0,31,7579889,15,29,"Phänomen",-77,3,-77,-77,-77,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"n",NA
793,0,31,7579889,16,1,"Begleitung",-77,2,-77,-77,4,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"w",4
793,0,31,7579889,17,4,"Passagier",-77,1,-77,-77,4,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"m",4
793,0,31,7579889,18,15,"Mannequin",-77,3,-77,-77,-77,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"n",NA
793,0,31,7579889,19,8,"Leitung",-77,2,-77,-77,3,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"w",3
793,0,31,7579889,20,9,"Führungskraft",-77,2,-77,-77,3,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"w",3
793,0,31,7579889,21,13,"Influencer",-77,1,-77,-77,3,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"m",3
793,0,31,7579889,22,2,"Jockey",-77,1,-77,-77,4,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"m",4
793,0,31,7579889,23,28,"Original",-77,3,-77,-77,-77,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"n",NA
793,0,31,7579889,24,24,"Wache",-77,2,-77,-77,3,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"w",3
793,0,31,7579889,25,26,"Freak",-77,1,-77,-77,3,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"m",3
793,0,31,7579889,26,6,"Leichtgewicht",-77,3,-77,-77,-77,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"n",NA
793,0,31,7579889,27,10,"Haushaltshilfe",-77,2,-77,-77,5,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"w",5
793,0,31,7579889,28,23,"Geschöpf",-77,3,-77,-77,-77,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"n",NA
793,0,31,7579889,29,12,"Zögling",-77,1,-77,-77,3,-77,-77,-77,912,"2025-04-08 11:34:00","0000-00-00 00:00:00",2,"m",3
802,0,31,7579884,1,12,"Klatschbase",2,-77,-77,-77,-77,4,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"w",4
802,0,31,7579884,2,27,"Hippie",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,3,14,"Geizhals",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,4,22,"Neuzugang",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,5,20,"Flüchtling",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,6,23,"Ekel",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,7,7,"Babysitter",2,-77,-77,-77,-77,2,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"w",2
802,0,31,7579884,8,9,"Wunderkind",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,9,29,"Model",2,-77,-77,-77,-77,3,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"w",3
802,0,31,7579884,10,10,"Wesen",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,11,17,"Laufwunder",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,12,4,"Assistenz",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,13,24,"Aushilfskraft",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,14,16,"Gegenüber",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,15,11,"Hoheit",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,16,19,"Geisel",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,17,2,"Hauptfigur",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,18,1,"Autorität",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,19,26,"Nerd",1,-77,-77,-77,-77,4,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"m",4
802,0,31,7579884,20,6,"Star",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,21,25,"Clown",1,-77,-77,-77,-77,4,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"m",4
802,0,31,7579884,22,13,"Gast",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,23,21,"Insasse",1,-77,-77,-77,-77,3,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"m",3
802,0,31,7579884,24,3,"Fachkraft",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,25,18,"Majestät",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,26,28,"Mitglied",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,27,5,"Fuchs",1,-77,-77,-77,-77,2,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"m",2
802,0,31,7579884,28,8,"Jahrhunderttalent",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
802,0,31,7579884,29,15,"Fratz",3,-77,-77,-77,-77,-77,-77,-77,358,"2025-04-08 11:37:58","0000-00-00 00:00:00",1,"n",NA
803,0,31,7579900,1,18,"Superstar",-77,-77,-77,3,-77,-77,-77,-77,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"n",NA
803,0,31,7579900,2,14,"Individuum",-77,-77,-77,3,-77,-77,-77,-77,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"n",NA
803,0,31,7579900,3,19,"Oberhaupt",-77,-77,-77,1,-77,-77,-77,4,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"m",4
803,0,31,7579900,4,10,"Mensch",-77,-77,-77,3,-77,-77,-77,-77,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"n",NA
803,0,31,7579900,5,13,"Schlitzohr",-77,-77,-77,1,-77,-77,-77,3,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"m",3
803,0,31,7579900,6,12,"Monster",-77,-77,-77,3,-77,-77,-77,-77,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"n",NA
803,0,31,7579900,7,9,"Kauz",-77,-77,-77,3,-77,-77,-77,-77,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"n",NA
803,0,31,7579900,8,7,"Ikone",-77,-77,-77,1,-77,-77,-77,2,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"m",2
803,0,31,7579900,9,17,"Lehrling",-77,-77,-77,1,-77,-77,-77,3,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"m",3
803,0,31,7579900,10,8,"Vertretung",-77,-77,-77,2,-77,-77,-77,1,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"w",1
803,0,31,7579900,11,26,"Snob",-77,-77,-77,1,-77,-77,-77,4,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"m",4
803,0,31,7579900,12,20,"Genie",-77,-77,-77,1,-77,-77,-77,3,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"m",3
803,0,31,7579900,13,24,"Beirat",-77,-77,-77,1,-77,-77,-77,3,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"m",3
803,0,31,7579900,14,29,"Tennis-Ass",-77,-77,-77,3,-77,-77,-77,-77,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"n",NA
803,0,31,7579900,15,25,"Blödian",-77,-77,-77,1,-77,-77,-77,5,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"m",5
803,0,31,7579900,16,2,"Boss",-77,-77,-77,1,-77,-77,-77,4,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"m",4
803,0,31,7579900,17,4,"Schatz",-77,-77,-77,2,-77,-77,-77,5,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"w",5
803,0,31,7579900,18,5,"Ferkel",-77,-77,-77,3,-77,-77,-77,-77,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"n",NA
803,0,31,7579900,19,22,"Hilfskraft",-77,-77,-77,2,-77,-77,-77,3,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"w",3
803,0,31,7579900,20,3,"Junkie",-77,-77,-77,1,-77,-77,-77,4,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"m",4
803,0,31,7579900,21,28,"Gör",-77,-77,-77,2,-77,-77,-77,4,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"w",4
803,0,31,7579900,22,16,"Bedienung",-77,-77,-77,2,-77,-77,-77,2,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"w",2
803,0,31,7579900,23,15,"Nachwuchstalent",-77,-77,-77,3,-77,-77,-77,-77,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"n",NA
803,0,31,7579900,24,27,"Glückskind",-77,-77,-77,3,-77,-77,-77,-77,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"n",NA
803,0,31,7579900,25,23,"Legende",-77,-77,-77,1,-77,-77,-77,1,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"m",1
803,0,31,7579900,26,6,"Scheusal",-77,-77,-77,3,-77,-77,-77,-77,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"n",NA
803,0,31,7579900,27,1,"Kultfigur",-77,-77,-77,3,-77,-77,-77,-77,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"n",NA
803,0,31,7579900,28,21,"Lebewesen",-77,-77,-77,3,-77,-77,-77,-77,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"n",NA
803,0,31,7579900,29,11,"Newbie",-77,-77,-77,1,-77,-77,-77,2,273,"2025-04-08 11:38:11","0000-00-00 00:00:00",4,"m",2
801,0,31,7579893,1,19,"Memme",-77,-77,3,-77,-77,-77,-77,-77,421,"2025-04-08 11:38:58","0000-00-00 00:00:00",3,"n",NA
801,0,31,7579893,2,28,"Laie",-77,-77,2,-77,-77,-77,1,-77,421,"2025-04-08 11:38:58","0000-00-00 00:00:00",3,"w",1
801,0,31,7579893,3,11,"Kind",-77,-77,3,-77,-77,-77,-77,-77,421,"2025-04-08 11:38:58","0000-00-00 00:00:00",3,"n",NA
801,0,31,7579893,4,1,"Lehrkraft",-77,-77,2,-77,-77,-77,3,-77,421,"2025-04-08 11:38:58","0000-00-00 00:00:00",3,"w",3
801,0,31,7579893,5,4,"Racker",-77,-77,1,-77,-77,-77,3,-77,421,"2025-04-08 11:38:58","0000-00-00 00:00:00",3,"m",3
801,0,31,7579893,6,26,"Barkeeper",-77,-77,1,-77,-77,-77,4,-77,421,"2025-04-08 11:38:58","0000-00-00 00:00:00",3,"m",4
801,0,31,7579893,7,10,"Opfer",-77,-77,3,-77,-77,-77,-77,-77,421,"2025-04-08 11:38:58","0000-00-00 00:00:00",3,"n",NA
801,0,31,7579893,8,16,"Popstar",-77,-77,1,-77,-77,-77,4,-77,421,"2025-04-08 11:38:58","0000-00-00 00:00:00",3,"m",4
